	CARD_KENYA_30_SAMPLE_POOL_20M	CARD_KENYA_30_SAMPLE_POOL_50M	CARD_KENYA_30_SAMPLE_POOL	CARD_KENYA_POP_POOL_20M	CARD_KENYA_POP_POOL_50M	CARD_UK_30_SAMPLE_POOL_20M	CARD_UK_30_SAMPLE_POOL_50M	CARD_UK_30_SAMPLE_POOL	CARD_UK_POP_POOL_20M	CARD_UK_POP_POOL_50M
3002711_DQ058663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001904_DQ061159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001003_DQ072853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001006_DQ075245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002385_DQ089809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001905_DQ102702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001012_DQ105528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001013_DQ105529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001865_DQ125241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002032_DQ139328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002282_DQ143913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001703_DQ149247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003836_DQ149925.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002712_DQ151889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002241_DQ157752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001859_DQ173429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001119_DQ174304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001120_DQ174305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001121_DQ174306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001122_DQ174307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001123_DQ174308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000462_DQ185434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001141_DQ193536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000866_DQ195535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000865_DQ195536.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001913_DQ211987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004253_DQ212986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002926_DQ212986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002937_DQ212986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002959_DQ212986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002965_DQ212986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002909_DQ212986	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3003069_DQ212986	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3002972_DQ212986	6.0	11.0	44.0	2.0	4.0	0.0	1.0	4.0	0.0	0.0
3001914_DQ223685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002539_DQ241380.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002033_DQ256079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001943_DQ256091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003020_DQ267940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001915_DQ268764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002861_DQ278190	75.0	177.0	657.0	35.0	79.0	65.0	148.0	561.0	14.0	36.0
3001014_DQ279850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000924_DQ286729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001916_DQ303459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002547_DQ303918	10.0	14.0	60.0	16.0	38.0	10.0	15.0	62.0	36.0	73.0
3002719_DQ303919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002716_DQ303920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002718_DQ303921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001624_DQ309276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001623_DQ309277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001139_DQ322460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001140_DQ328802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001632_DQ335566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002640_DQ336355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001704_DQ348075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002714_DQ351241.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002213_DQ361087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002283_DQ365886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001016_DQ369751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001005_DQ388882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002609_DQ390458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001626_DQ392963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002615_DQ393783	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001920_DQ408762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001625_DQ445683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002034_DQ463751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002790_DQ485529.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002791_DQ485530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002521_DQ489307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001437_DQ491200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001627_DQ519086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001628_DQ519087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001629_DQ519088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001630_DQ519089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001631_DQ519090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002221_DQ522237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002724_DQ631414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002621_DQ677333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	8.0
3001021_DQ679961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004042_DQ679966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3002830_DQ823382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002707_DQ831141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001019_DQ834728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001018_DQ834729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002879_DQ836009.1	0.0	0.0	0.0	0.0	0.0	191.0	449.0	1636.0	45.0	109.0
3001144_DQ836922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002860_DQ838665	3.0	2.0	13.0	33.0	65.0	68.0	163.0	591.0	162.0	413.0
3003021_DQ839391.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003741_DQ839391.1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3003855_DQ883640.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001917_DQ885477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001649_DQ888718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001023_DQ909059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3003868_EF016355.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001615_EF016356.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001647_EF102240.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002210_EF118171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001823_EF125013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002373_EF136375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001025_EF136376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001026_EF136377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002215_EF192154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001919_EF210159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001923_EF219134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001922_EF219142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001145_EF373969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001146_EF373970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001148_EF373971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001147_EF373972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001149_EF373973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001918_EF374097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002045_EF394370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002046_EF394371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002035_EF415650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002167_EF417572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001926_EF418608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002375_EF420108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001940_EF426798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002838_EF452177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001028_EF468463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002715_EF488762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001818_EF504260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002720_EF520349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002723_EF526508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001705_EF534256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001024_EF534736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000160_EF540343.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000217_EF540343.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002623_EF540343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001802_EF552405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002039_EF561644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001927_EF576988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001636_EF581285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001928_EF581888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002586_EF614235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002272_EF614235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002042_EF622224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001637_EF650032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001638_EF650033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001639_EF650034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001640_EF650035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001641_EF650036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001642_EF650037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001643_EF650038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002725_EF653270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001644_EF653400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002849_EF660562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002850_EF660563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000841_EF672680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002040_EF685371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002041_EF685372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001633_EU019534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001634_EU019535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001635_EU019536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004623_EU022314.1	0.0	1.0	5.0	10.0	20.0	67.0	143.0	538.0	156.0	359.0
3004621_EU022315.1	6.0	23.0	94.0	24.0	45.0	15.0	48.0	177.0	57.0	136.0
3001151_EU024485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001440_EU029998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001152_EU032604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002721_EU043311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002722_EU043312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004450_EU046614.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002792_EU077611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002591_EU085533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
3001765_EU086830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001767_EU086834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002287_EU118148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002584_EU118148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002881_EU124663.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001942_EU136031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002731_EU136183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001150_EU155018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001929_EU177100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000603_EU177504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004665_EU182575.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001609_EU188842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001941_EU202673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001441_EU220744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002968_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002973_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002974_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002927_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002938_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002910_EU250284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002374_EU259884.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002667_EU269034.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002727_EU273755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002728_EU273757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001030_EU274580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
3001153_EU274581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003109_EU294228.1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
3002730_EU302865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002047_EU331426.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001118_EU342351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001803_EU358785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003922_EU370913.1	13.0	30.0	105.0	3.0	11.0	6.0	22.0	81.0	16.0	37.0
3003923_EU370913.1	40.0	86.0	321.0	22.0	34.0	48.0	105.0	408.0	47.0	111.0
3001648_EU375515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002315_EU400222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001930_EU402393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002482_EU408346.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002485_EU408347.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002510_EU408348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002487_EU408349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002488_EU408350.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002511_EU408351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002484_EU408352.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002512_EU408354.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002492_EU408355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002486_EU408356.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002489_EU408357.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002483_EU408358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002513_EU408359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001158_EU418913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002285_EU419745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002286_EU419746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001829_EU427302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002799_EU436855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001161_EU477409	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3002804_EU487198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002043_EU496815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002044_EU496816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002186_EU515248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002036_EU515249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002038_EU515250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002051_EU515251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000572_EU523697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002216_EU541448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001947_EU545409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001651_EU547445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001652_EU547446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001653_EU547447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002316_EU555534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001702_EU571228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001112_EU586041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003871_EU652244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001655_EU670845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002848_EU675686	0.0	4.0	9.0	9.0	20.0	0.0	0.0	0.0	0.0	0.0
3002616_EU675686	6.0	4.0	32.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3000196_EU722333.1	17.0	67.0	213.0	25.0	64.0	15.0	45.0	185.0	15.0	57.0
3002317_EU729727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002613_EU746499.1	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	2.0	8.0
3002366_EU748544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002859_EU780012	142.0	402.0	1483.0	107.0	273.0	67.0	164.0	603.0	75.0	206.0
3001029_EU815939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004103_EU847537.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002249_EU850412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002575_EU886977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002787_EU917444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002934_EU999036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000198_FFFO01000009.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001779_FJ194494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001154_FJ194944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003107_FJ196385.1	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	17.0	44.0
3000413_FJ196385	0.0	2.0	11.0	0.0	2.0	0.0	0.0	0.0	20.0	53.0
3001032_FJ197316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3001944_FJ214366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001945_FJ214367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002495_FJ214368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001946_FJ214369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002788_FJ228229	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	66.0	180.0
3002318_FJ234412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001825_FJ237366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002173_FJ237367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001830_FJ237368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001824_FJ237369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002184_FJ262599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002939_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002961_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002947_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002911_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002953_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002928_FJ349556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002054_FJ360626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001033_FJ360884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002612_FJ381668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000926_FJ405211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
